ZipCode,HRR,HSA,State
13360,300,33128,NY
13361,300,33128,NY
13362,307,33049,NY
13363,307,33109,NY
13364,307,33049,NY
13365,300,33064,NY
13367,307,33068,NY
13368,307,33068,NY
13401,307,33109,NY
13402,307,33049,NY
13403,300,33128,NY
13404,307,33068,NY
13406,300,33128,NY
13407,300,33128,NY
13408,307,33049,NY
13409,307,33092,NY
13410,295,33004,NY
13411,295,33025,NY
13413,300,33128,NY
13415,296,33093,NY
13416,300,33128,NY
13417,300,33128,NY
13418,307,33049,NY
13420,300,33128,NY
13421,307,33092,NY
13424,300,33128,NY
13425,307,33049,NY
13426,307,33125,NY
13428,295,33004,NY
13431,300,33128,NY
13433,307,33068,NY
13435,300,33128,NY
13436,424,33111,VT
13437,307,33135,NY
13438,300,33128,NY
13439,295,33025,NY
13440,307,33109,NY
13441,307,33109,NY
13442,307,33109,NY
13449,307,33109,NY
13450,295,33025,NY
13452,300,33064,NY
13454,300,33064,NY
13455,300,33128,NY
13456,300,33128,NY
13457,295,33025,NY
13459,295,33025,NY
13460,307,33049,NY
13461,307,33092,NY
13464,307,33049,NY
13465,307,33049,NY
13468,295,33025,NY
13469,300,33128,NY
13470,300,33064,NY
13471,307,33109,NY
13472,300,33128,NY
13473,307,33068,NY
13475,295,33025,NY
13476,307,33092,NY
13477,307,33092,NY
13478,307,33092,NY
13479,300,33128,NY
13480,300,33128,NY
13482,295,33025,NY
13483,307,33109,NY
13484,307,33049,NY
13485,307,33049,NY
13486,307,33109,NY
13488,296,33093,NY
13489,300,33128,NY
13490,307,33109,NY
13491,300,33128,NY
13492,300,33128,NY
13493,307,33125,NY
13494,300,33128,NY
13495,300,33128,NY
13501,300,33128,NY
13502,300,33128,NY
13503,300,33128,NY
13504,300,33128,NY
13505,300,33128,NY
13599,300,33128,NY
13601,307,33135,NY
13602,307,33135,NY
13603,307,33135,NY
13605,307,33135,NY
13606,307,33135,NY
13607,307,33002,NY
13608,307,33046,NY
13611,307,33135,NY
13612,307,33135,NY
13613,424,33072,VT
13614,307,33090,NY
13615,307,33135,NY
13616,307,33135,NY
13617,424,33103,VT
13618,307,33135,NY
13619,307,33019,NY
13620,307,33068,NY
13621,307,33090,NY
13622,307,33135,NY
13623,307,33090,NY
13624,307,33002,NY
13625,424,33103,VT
13626,307,33135,NY
13627,307,33019,NY
13628,307,33135,NY
13630,307,33090,NY
13631,307,33019,NY
13632,307,33135,NY
13633,307,33090,NY
13634,307,33135,NY
13635,307,33120,NY
13636,307,33135,NY
13637,307,33135,NY
13638,307,33135,NY
13639,307,33120,NY
13640,307,33002,NY
13641,307,33002,NY
13642,307,33046,NY
13643,307,33019,NY
13645,307,33046,NY
13646,307,33090,NY
13647,424,33103,VT
13648,307,33019,NY
13649,424,33072,VT
13650,307,33135,NY
13651,307,33135,NY
13652,424,33103,VT
13654,307,33090,NY
13655,424,33069,VT
13656,307,33135,NY
13657,307,33135,NY
13658,307,33090,NY
13659,307,33135,NY
13660,424,33103,VT
13661,307,33135,NY
13662,424,33072,VT
13664,307,33090,NY
13665,307,33019,NY
13666,307,33120,NY
13667,424,33103,VT
13668,424,33103,VT
13669,307,33090,NY
13670,307,33120,NY
13671,307,33046,NY
13672,424,33103,VT
13673,307,33135,NY
13674,307,33135,NY
13675,307,33002,NY
13676,424,33103,VT
13677,424,33103,VT
13678,424,33103,VT
13679,307,33002,NY
13680,307,33090,NY
13681,307,33046,NY
13682,307,33135,NY
13683,424,33069,VT
13684,307,33120,NY
13685,307,33135,NY
13687,424,33103,VT
13690,307,33120,NY
13691,307,33135,NY
13692,307,33002,NY
13693,307,33135,NY
13694,307,33090,NY
13695,307,33120,NY
13696,424,33103,VT
13697,424,33103,VT
13699,424,33103,VT
13730,296,33115,NY
13731,295,33025,NY
13732,296,33010,NY
13733,296,33115,NY
13734,359,39108,PA
13736,296,33010,NY
13737,296,33010,NY
13738,307,33029,NY
13739,295,33025,NY
13740,295,33025,NY
13743,359,39108,PA
13744,296,33010,NY
13745,296,33010,NY
13746,296,33010,NY
13747,296,33093,NY
13748,296,33010,NY
13749,296,33010,NY
13750,296,33093,NY
13751,295,33025,NY
13752,295,33025,NY
13753,295,33025,NY
13754,296,33010,NY
13755,296,33131,NY
13756,296,33131,NY
13757,295,33025,NY
13758,296,33087,NY
13760,296,33010,NY
13761,296,33010,NY
13762,296,33010,NY
13763,296,33010,NY
13774,296,33131,NY
13775,296,33093,NY
13776,296,33087,NY
13777,296,33010,NY
13778,296,33010,NY
13780,296,33115,NY
13782,295,33025,NY
13783,296,33010,NY
13784,307,33029,NY
13786,296,33093,NY
13787,296,33010,NY
13788,295,33025,NY
13790,296,33010,NY
13794,296,33010,NY
13795,296,33010,NY
13796,296,33093,NY
13797,296,33010,NY
13801,296,33087,NY
13802,296,33010,NY
13803,307,33029,NY
13804,296,33115,NY
13806,295,33025,NY
13807,295,33025,NY
13808,296,33093,NY
13809,296,33115,NY
13810,296,33093,NY
13811,296,33010,NY
13812,359,39108,PA
13813,296,33010,NY
13814,296,33087,NY
13815,296,33087,NY
13820,296,33093,NY
13825,296,33093,NY
13826,296,33010,NY
13827,296,33010,NY
13830,296,33087,NY
13832,296,33087,NY
13833,296,33010,NY
13834,296,33093,NY
13835,296,33010,NY
13838,296,33115,NY
13839,296,33115,NY
13840,359,39108,PA
13841,296,33010,NY
13842,295,33025,NY
13843,295,33025,NY
13844,296,33087,NY
13845,359,39108,PA
13846,296,33093,NY
13847,296,33115,NY
13848,296,33010,NY
13849,296,33115,NY
13850,296,33010,NY
13851,296,33010,NY
13856,296,33131,NY
13859,296,33093,NY
13860,296,33093,NY
13861,296,33093,NY
13862,296,33010,NY
13863,307,33029,NY
13864,304,33056,NY
13865,296,33010,NY
13901,296,33010,NY
13902,296,33010,NY
13903,296,33010,NY
13904,296,33010,NY
13905,296,33010,NY
14001,299,33015,NY
14004,299,33015,NY
14005,299,33006,NY
14006,299,33055,NY
14008,299,33083,NY
14009,299,33119,NY
14010,299,33015,NY
14011,299,33006,NY
14012,299,33083,NY
14013,299,33006,NY
14020,299,33006,NY
14021,299,33006,NY
14024,304,33132,NY
14025,299,33015,NY
14026,299,33015,NY
14027,299,33055,NY
14028,299,33083,NY
14029,299,33119,NY
14030,299,33119,NY
14031,299,33015,NY
14032,299,33015,NY
14033,299,33015,NY
14034,299,33047,NY
14035,299,33047,NY
14036,299,33006,NY
14037,299,33015,NY
14038,299,33015,NY
14039,304,33132,NY
14040,299,33006,NY
14041,299,33047,NY
14042,299,33119,NY
14043,299,33015,NY
14047,299,33015,NY
14048,299,33033,NY
14051,299,33015,NY
14052,299,33015,NY
14054,299,33006,NY
14055,299,33119,NY
14056,299,33006,NY
14057,299,33015,NY
14058,299,33006,NY
14059,299,33015,NY
14060,299,33091,NY
14061,299,33055,NY
14062,299,33033,NY
14063,299,33033,NY
14065,299,33119,NY
14066,304,33132,NY
14067,299,33065,NY
14068,299,33015,NY
14069,299,33119,NY
14070,299,33047,NY
14072,299,33059,NY
14075,299,33015,NY
14080,299,33015,NY
14081,299,33055,NY
14082,304,33132,NY
14083,304,33132,NY
14085,299,33015,NY
14086,299,33015,NY
14091,299,33047,NY
14092,299,33063,NY
14094,299,33065,NY
14095,299,33065,NY
14098,299,33073,NY
14101,299,33119,NY
14102,299,33015,NY
14103,299,33073,NY
14105,299,33073,NY
14107,299,33063,NY
14108,299,33083,NY
14109,299,33084,NY
14110,299,33015,NY
14111,299,33055,NY
14112,299,33015,NY
14113,304,33132,NY
14120,299,33086,NY
14125,299,33006,NY
14126,299,33083,NY
14127,299,33015,NY
14129,299,33047,NY
14130,304,33132,NY
14131,299,33063,NY
14132,299,33063,NY
14133,299,33119,NY
14134,299,33119,NY
14135,299,33055,NY
14136,299,33055,NY
14138,299,33047,NY
14139,299,33015,NY
14140,299,33015,NY
14141,299,33119,NY
14143,299,33006,NY
14144,299,33063,NY
14145,299,33015,NY
14150,299,33059,NY
14151,299,33059,NY
14166,299,33033,NY
14167,304,33132,NY
14168,299,33047,NY
14169,299,33015,NY
14170,299,33015,NY
14171,299,33119,NY
14172,299,33083,NY
14173,299,33119,NY
14174,299,33063,NY
14201,299,33015,NY
14202,299,33015,NY
14203,299,33015,NY
14204,299,33015,NY
14205,299,33015,NY
14206,299,33015,NY
14207,299,33015,NY
14208,299,33015,NY
14209,299,33015,NY
14210,299,33015,NY
14211,299,33015,NY
14212,299,33015,NY
14213,299,33015,NY
14214,299,33015,NY
14215,299,33015,NY
14216,299,33015,NY
14217,299,33059,NY
14218,299,33061,NY
14219,299,33061,NY
14220,299,33015,NY
14221,299,33015,NY
14222,299,33015,NY
14223,299,33015,NY
14224,299,33015,NY
14225,299,33015,NY
14226,299,33015,NY
14227,299,33015,NY
14228,299,33059,NY
14231,299,33015,NY
14233,299,33015,NY
14240,299,33015,NY
14241,299,33015,NY
14260,299,33015,NY
14261,299,33015,NY
14263,299,33015,NY
14264,299,33015,NY
14265,299,33015,NY
14267,299,33015,NY
14269,299,33015,NY
14270,299,33015,NY
14272,299,33015,NY
14273,299,33015,NY
14276,299,33015,NY
14280,299,33015,NY
14301,299,33084,NY
14302,299,33084,NY
14303,299,33084,NY
14304,299,33063,NY
14305,299,33084,NY
14410,304,33107,NY
14411,299,33073,NY
14413,304,33117,NY
14414,304,33107,NY
14415,304,33097,NY
14416,304,33107,NY
14418,304,33097,NY
14420,304,33011,NY
14422,299,33006,NY
14423,304,33107,NY
14424,304,33017,NY
14425,304,33017,NY
14427,304,33132,NY
14428,304,33107,NY
14429,304,33011,NY
14430,304,33011,NY
14432,304,33022,NY
14433,304,33081,NY
14435,304,33031,NY
14437,304,33031,NY
14441,304,33097,NY
14443,304,33017,NY
14445,304,33107,NY
14449,304,33117,NY
14450,304,33107,NY
14452,304,33011,NY
14453,304,33017,NY
14454,304,33107,NY
14456,304,33041,NY
14461,304,33017,NY
14462,304,33031,NY
14463,304,33041,NY
14464,304,33011,NY
14466,304,33107,NY
14467,304,33107,NY
14468,304,33107,NY
14469,304,33017,NY
14470,304,33011,NY
14471,304,33017,NY
14472,304,33107,NY
14475,304,33107,NY
14476,304,33011,NY
14477,304,33011,NY
14478,304,33097,NY
14479,299,33073,NY
14480,304,33107,NY
14481,304,33132,NY
14482,299,33006,NY
14485,304,33107,NY
14486,299,33006,NY
14487,304,33107,NY
14488,304,33107,NY
14489,304,33081,NY
14502,304,33107,NY
14504,304,33022,NY
14505,304,33081,NY
14506,304,33107,NY
14507,304,33017,NY
14508,304,33011,NY
14510,304,33031,NY
14511,304,33107,NY
14512,304,33017,NY
14513,304,33081,NY
14514,304,33107,NY
14515,304,33107,NY
14516,304,33117,NY
14517,304,33031,NY
14518,304,33041,NY
14519,304,33107,NY
14520,304,33107,NY
14521,304,33041,NY
14522,304,33022,NY
14525,299,33006,NY
14526,304,33107,NY
14527,304,33097,NY
14529,304,33031,NY
14530,304,33132,NY
14532,304,33022,NY
14533,304,33107,NY
14534,304,33107,NY
14536,304,33132,NY
14537,304,33022,NY
14538,304,33117,NY
14539,304,33107,NY
14541,304,33041,NY
14542,304,33081,NY
14543,304,33107,NY
14544,304,33017,NY
14545,304,33031,NY
14546,304,33107,NY
14547,304,33017,NY
14548,304,33022,NY
14549,304,33132,NY
14550,304,33132,NY
14551,304,33117,NY
14555,304,33117,NY
14556,304,33031,NY
14557,299,33006,NY
14558,304,33107,NY
14559,304,33107,NY
14560,304,33031,NY
14561,304,33017,NY
14563,304,33107,NY
14564,304,33017,NY
14568,304,33107,NY
14569,304,33132,NY
14571,299,33073,NY
14572,304,33031,NY
14580,304,33107,NY
14585,304,33017,NY
14586,304,33107,NY
14588,304,33041,NY
14589,304,33117,NY
14590,304,33117,NY
14591,304,33132,NY
14592,304,33107,NY
14602,304,33107,NY
14603,304,33107,NY
14604,304,33107,NY
14605,304,33107,NY
14606,304,33107,NY
14607,304,33107,NY
14608,304,33107,NY
14609,304,33107,NY
14610,304,33107,NY
14611,304,33107,NY
14612,304,33107,NY
14613,304,33107,NY
14614,304,33107,NY
14615,304,33107,NY
14616,304,33107,NY
14617,304,33107,NY
14618,304,33107,NY
14619,304,33107,NY
14620,304,33107,NY
14621,304,33107,NY
14622,304,33107,NY
14623,304,33107,NY
14624,304,33107,NY
14625,304,33107,NY
14626,304,33107,NY
14627,304,33107,NY
14638,304,33107,NY
14639,304,33107,NY
14642,304,33107,NY
14643,304,33107,NY
14644,304,33107,NY
14646,304,33107,NY
14647,304,33107,NY
14649,304,33107,NY
14650,304,33107,NY
14651,304,33107,NY
14652,304,33107,NY
14653,304,33107,NY
14692,304,33107,NY
14694,304,33107,NY
14701,351,33058,PA
14702,351,33058,PA
14706,299,33091,NY
14707,304,33136,NY
14708,304,33136,NY
14709,304,33136,NY
14710,351,33058,PA
14711,304,33136,NY
14712,351,33058,PA
14714,299,33030,NY
14715,304,33136,NY
14716,299,33033,NY
14717,304,33136,NY
14718,299,33033,NY
14719,299,33047,NY
14720,351,33058,PA
14721,299,33091,NY
14722,351,33138,PA
14723,351,33058,PA
14724,351,39029,PA
14726,351,33058,PA
14727,299,33030,NY
14728,351,33058,PA
14729,299,33119,NY
14730,351,33058,PA
14731,299,33091,NY
14732,351,33058,PA
14733,351,33058,PA
14735,304,33132,NY
14736,351,39041,PA
14737,299,33091,NY
14738,351,33058,PA
14739,299,33030,NY
14740,351,33058,PA
14741,299,33091,NY
14742,351,33058,PA
14743,299,33091,NY
14744,299,33091,NY
14745,304,33132,NY
14747,351,33058,PA
14748,299,33091,NY
14750,351,33058,PA
14751,351,33058,PA
14752,299,33033,NY
14753,351,39011,PA
14754,299,33091,NY
14755,299,33091,NY
14756,351,33058,PA
14757,351,33138,PA
14758,351,33058,PA
14760,299,33091,NY
14766,299,33047,NY
14767,351,33058,PA
14769,351,33138,PA
14770,299,33091,NY
14772,351,33058,PA
14774,304,33136,NY
14775,351,39041,PA
14777,299,33091,NY
14778,299,33091,NY
14779,299,33091,NY
14781,351,33138,PA
14782,351,33058,PA
14783,351,33058,PA
14784,299,33033,NY
14785,351,33058,PA
14786,299,33030,NY
14787,351,33138,PA
14788,299,33091,NY
14801,359,33027,PA
14802,304,33136,NY
14803,304,33136,NY
14804,304,33052,NY
14805,300,33037,NY
14806,304,33136,NY
14807,304,33052,NY
14808,304,33031,NY
14809,304,33007,NY
14810,304,33007,NY
14812,359,33027,PA
14813,304,33136,NY
14814,300,33037,NY
14815,359,33027,PA
14816,300,33037,NY
14817,304,33056,NY
14818,300,33076,NY
14819,304,33052,NY
14820,304,33007,NY
14821,359,33027,PA
14822,304,33031,NY
14823,304,33052,NY
14824,300,33037,NY
14825,359,39108,PA
14826,304,33031,NY
14827,359,33027,PA
14830,359,33027,PA
14831,359,33027,PA
14836,304,33031,NY
14837,304,33097,NY
14838,300,33037,NY
14839,304,33052,NY
14840,304,33007,NY
14841,300,33076,NY
14842,304,33097,NY
14843,304,33052,NY
14845,300,33037,NY
14846,304,33031,NY
14847,304,33056,NY
14850,304,33056,NY
14851,304,33056,NY
14852,304,33056,NY
14853,304,33056,NY
14854,304,33056,NY
14855,304,33052,NY
14856,304,33007,NY
14857,304,33097,NY
14858,359,33027,PA
14859,359,39108,PA
14860,304,33041,NY
14861,300,33037,NY
14863,304,33056,NY
14864,300,33037,NY
14865,300,33076,NY
14867,304,33056,NY
14869,300,33076,NY
14870,359,33027,PA
14871,300,33037,NY
14872,300,33037,NY
14873,304,33007,NY
14874,304,33097,NY
14876,300,33076,NY
14877,304,33052,NY
14878,300,33076,NY
14879,304,33007,NY
14880,304,33136,NY
14881,304,33056,NY
14882,304,33056,NY
14883,359,39108,PA
14884,304,33031,NY
14885,304,33052,NY
14886,304,33056,NY
14887,304,33097,NY
14889,359,39108,PA
14891,300,33076,NY
14892,359,39108,PA
14893,304,33097,NY
14894,300,33037,NY
14895,304,33136,NY
14897,304,33136,NY
14898,359,33027,PA
14901,300,33037,NY
14902,300,33037,NY
14903,300,33037,NY
14904,300,33037,NY
14905,300,33037,NY
15001,357,39002,PA
15003,357,39111,PA
15004,357,51042,PA
15005,357,39111,PA
15006,357,39098,PA
15007,357,39098,PA
15009,357,39006,PA
15010,357,39006,PA
15012,357,39081,PA
15014,357,39087,PA
15015,357,39098,PA
15017,357,39098,PA
15018,357,39075,PA
15019,357,39098,PA
15020,357,39081,PA
15021,357,51042,PA
15022,357,39081,PA
15024,357,39098,PA
15025,357,39098,PA
15026,357,39111,PA
15027,357,39006,PA
15028,357,39075,PA
15030,357,39087,PA
15031,357,39098,PA
15032,357,39087,PA
15033,357,39081,PA
15034,357,39075,PA
15035,357,39082,PA
15037,357,39098,PA
15038,357,39098,PA
15042,357,39006,PA
15043,357,39006,PA
15044,357,39098,PA
15045,357,39075,PA
15046,357,39111,PA
15047,357,39075,PA
15049,357,39098,PA
15050,357,39002,PA
15051,357,39098,PA
15052,357,39006,PA
15053,357,39098,PA
15054,357,51042,PA
15055,357,39019,PA
15056,357,39111,PA
15057,357,39098,PA
15059,357,39006,PA
15060,357,39098,PA
15061,357,39006,PA
15062,357,39081,PA
15063,357,39081,PA
15064,357,39098,PA
15065,357,39087,PA
15066,357,39006,PA
15067,357,39081,PA
15068,357,39089,PA
15069,357,39089,PA
15071,357,39098,PA
15072,357,39081,PA
15074,357,39006,PA
15075,357,39087,PA
15076,357,39098,PA
15077,357,39006,PA
15078,357,51042,PA
15081,357,39002,PA
15082,357,39098,PA
15083,357,39046,PA
15084,357,39087,PA
15085,357,39057,PA
15086,357,39098,PA
15087,357,39081,PA
15088,357,39098,PA
15089,357,39046,PA
15090,357,39098,PA
15091,357,39098,PA
15095,357,39098,PA
15096,357,39098,PA
15101,357,39098,PA
15102,357,39098,PA
15104,357,39010,PA
15106,357,39098,PA
15108,357,39111,PA
15110,357,39075,PA
15112,357,39010,PA
15116,357,39098,PA
15120,357,39098,PA
15122,357,39098,PA
15123,357,39098,PA
15126,357,39098,PA
15127,357,39098,PA
15129,357,39098,PA
15131,357,39075,PA
15132,357,39075,PA
15133,357,39075,PA
15134,357,39075,PA
15135,357,39075,PA
15136,357,39074,PA
15137,357,39075,PA
15139,357,39098,PA
15140,357,39082,PA
15142,357,39098,PA
15143,357,39111,PA
15144,357,39098,PA
15145,357,39082,PA
15146,357,39082,PA
15147,357,39098,PA
15148,357,39082,PA
15201,357,39098,PA
15202,357,39098,PA
15203,357,39098,PA
15204,357,39098,PA
15205,357,39098,PA
15206,357,39098,PA
15207,357,39098,PA
15208,357,39098,PA
15209,357,39098,PA
15210,357,39098,PA
15211,357,39098,PA
15212,357,39098,PA
15213,357,39098,PA
15214,357,39098,PA
15215,357,39098,PA
15216,357,39098,PA
15217,357,39098,PA
15218,357,39098,PA
15219,357,39098,PA
15220,357,39098,PA
15221,357,39098,PA
15222,357,39098,PA
15223,357,39098,PA
15224,357,39098,PA
15225,357,39111,PA
15226,357,39098,PA
15227,357,39098,PA
15228,357,39098,PA
15229,357,39098,PA
15230,357,39098,PA
15231,357,39098,PA
15232,357,39098,PA
15233,357,39098,PA
15234,357,39098,PA
15235,357,39098,PA
15236,357,39098,PA
15237,357,39098,PA
15238,357,39098,PA
15239,357,39082,PA
15240,357,39098,PA
15241,357,39098,PA
15242,357,39098,PA
15243,357,39098,PA
15244,357,39098,PA
15250,357,39098,PA
15251,357,39098,PA
15252,357,39098,PA
15253,357,39098,PA
15254,357,39098,PA
15255,357,39098,PA
15257,357,39098,PA
15258,357,39098,PA
15259,357,39098,PA
15260,357,39098,PA
15261,357,39098,PA
15262,357,39098,PA
15264,357,39098,PA
15265,357,39098,PA
15267,357,39098,PA
15268,357,39098,PA
15270,357,39098,PA
15272,357,39098,PA
15274,357,39098,PA
15275,357,39098,PA
15276,357,39098,PA
15277,357,39098,PA
15278,357,39098,PA
15279,357,39098,PA
15281,357,39098,PA
15282,357,39098,PA
15283,357,39098,PA
15286,357,39098,PA
15289,357,39098,PA
15290,357,39098,PA
15295,357,39098,PA
15301,357,39131,PA
15310,357,51010,PA
15311,357,39131,PA
15312,357,39131,PA
15313,357,39131,PA
15314,357,39081,PA
15315,445,51024,WV
15316,445,51024,WV
15317,357,39019,PA
15320,445,39133,WV
15321,357,39019,PA
15322,445,39133,WV
15323,357,39131,PA
15324,357,39131,PA
15325,445,39133,WV
15327,445,51024,WV
15329,357,39131,PA
15330,357,39019,PA
15331,357,39131,PA
15332,357,39098,PA
15333,357,39131,PA
15334,445,39133,WV
15336,357,39098,PA
15337,445,39133,WV
15338,445,51024,WV
15339,357,39019,PA
15340,357,39131,PA
15341,445,39133,WV
15342,357,39131,PA
15344,445,39133,WV
15345,357,39131,PA
15346,445,39133,WV
15347,357,39131,PA
15348,445,39133,WV
15349,445,51024,WV
15350,357,39019,PA
15351,445,39133,WV
15352,445,39133,WV
15353,445,39133,WV
15357,445,39133,WV
15358,357,39014,PA
15359,445,39133,WV
15360,357,39131,PA
15361,357,39098,PA
15362,445,51024,WV
15363,357,39019,PA
15364,445,39133,WV
15365,357,39131,PA
15366,357,39081,PA
15367,357,39098,PA
15368,445,39133,WV
15370,445,39133,WV
15376,357,39131,PA
15377,357,39131,PA
15378,357,39131,PA
15379,357,39131,PA
15380,445,39133,WV
15401,357,39127,PA
15410,357,39014,PA
15411,354,39114,PA
15412,357,39081,PA
15413,357,39127,PA
15415,357,39127,PA
15416,357,39127,PA
15417,357,39014,PA
15419,357,39014,PA
15420,357,39127,PA
15421,357,39127,PA
15422,357,39127,PA
15423,357,39014,PA
15424,354,39114,PA
15425,357,39028,PA
15427,357,39014,PA
15428,357,39084,PA
15429,357,39014,PA
15430,357,39028,PA
15431,357,39028,PA
15432,357,39081,PA
15433,357,39014,PA
15434,357,39081,PA
15435,357,39127,PA
15436,357,39127,PA
15437,357,39127,PA
15438,357,39081,PA
15439,445,51024,WV
15440,357,39127,PA
15442,357,39127,PA
15443,357,39127,PA
15444,357,39014,PA
15445,357,39127,PA
15446,357,39084,PA
15447,357,39014,PA
15448,357,39084,PA
15449,357,39127,PA
15450,357,39014,PA
15451,445,51024,WV
15454,357,39127,PA
15455,357,39028,PA
15456,357,39127,PA
15458,357,39127,PA
15459,357,39127,PA
15460,357,39127,PA
15461,357,39127,PA
15462,357,39084,PA
15463,357,39127,PA
15464,357,39028,PA
15465,357,39127,PA
15466,357,39127,PA
15467,357,39127,PA
15468,357,39127,PA
15469,357,39084,PA
15470,357,39127,PA
15472,357,39127,PA
15473,357,39127,PA
15474,445,51024,WV
15475,357,39014,PA
15476,357,39127,PA
15477,357,39081,PA
15478,357,39127,PA
15479,357,39084,PA
15480,357,39127,PA
15482,357,39127,PA
15483,357,39081,PA
15484,357,39127,PA
15485,354,39114,PA
15486,357,39028,PA
15488,357,39127,PA
15489,357,39127,PA
15490,357,39084,PA
15492,357,39127,PA
15501,354,39114,PA
15502,354,39114,PA
15510,354,39114,PA
15520,354,39114,PA
15521,347,39042,PA
15522,347,39042,PA
15530,354,39114,PA
15531,354,39114,PA
15532,354,39080,PA
15533,347,39042,PA
15534,113,21010,DC
15535,113,21010,DC
15536,347,39042,PA
15537,347,39042,PA
15538,354,39114,PA
15539,347,39042,PA
15540,354,39114,PA
15541,354,39114,PA
15542,354,39080,PA
15544,354,39114,PA
15545,354,39080,PA
15546,354,39114,PA
15547,354,39114,PA
15548,354,39114,PA
15549,354,39114,PA
15550,347,39042,PA
15551,354,39114,PA
15552,354,39080,PA
15553,354,39114,PA
15554,347,39042,PA
15555,354,39114,PA
15557,354,39114,PA
15558,354,39080,PA
15559,347,39042,PA
15560,354,39114,PA
15561,354,39114,PA
15562,354,39080,PA
15563,354,39114,PA
15564,354,39080,PA
15565,354,39080,PA
15601,357,39046,PA
15605,357,39046,PA
15606,357,39046,PA
15610,357,39084,PA
15611,357,39057,PA
15612,357,39084,PA
15613,357,39087,PA
15615,357,39057,PA
15616,357,39046,PA
15617,357,39057,PA
15618,357,39082,PA
15619,357,39046,PA
15620,357,39066,PA
15621,357,39084,PA
15622,357,39084,PA
15623,357,39057,PA
15624,357,39046,PA
15625,357,39046,PA
15626,357,39082,PA
15627,357,39066,PA
