PRCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
134 ,0,1159985.033,22160.28618,20308.37154,253.2898583,5891.747346,51.5797718,3.491907089,0.019802123,16884,5022.447,3
134 ,1,209614.7254,8811.151556,23628.21037,803.8741555,6679.238681,159.1089249,3.893877777,0.034621883,19599,5741.82,3
134 ,2,244574.4186,8006.05248,18073.8104,336.2012439,6204.629336,84.94370338,3.466014104,0.032558682,15800,5422.15,3
134 ,3,518965.3667,17120.18234,18729.93679,364.306957,5102.898357,64.76837042,3.356487606,0.036016532,15804,4446.12,3
134 ,4,186830.522,7499.624791,24001.25743,576.7273472,6845.362745,144.2125811,3.450970567,0.042950109,20117,5700.762,3
135 ,0,129840.0493,2990.88712,13647.19929,255.1066383,3967.214573,49.08059181,2.403242514,0.013555526,11079,3407.5,2
135 ,1,19244.98769,1201.595821,15627.94703,582.4196756,4421.267025,131.2576074,2.55131212,0.031927216,13887,3977.631,2
135 ,2,30449.9031,1368.679959,11228.38631,307.493869,3934.359338,64.83985977,2.348497627,0.017755554,10012,3579.25,2
135 ,3,51230.08072,1924.138742,11617.34074,229.923545,3289.535471,52.83086802,2.356529337,0.021849398,10063,2926.623,2
135 ,4,28915.07775,1387.79628,18606.6255,863.9984723,4933.477813,148.3108109,2.445096967,0.037028636,13974,4074.106,2
136 ,0,98690.04262,4292.25032,14142.52029,641.0249521,3816.567705,79.65293743,2.174182038,0.021535878,10530,3226.144,2
136 ,1,8764.979624,808.6765057,12015.4587,652.0936644,3679.242213,121.7559325,2.258414577,0.029124697,9853,3376.798,2
136 ,2,20334.93582,1504.10256,8557.762452,230.1031948,3315.552599,79.60136774,2.05852148,0.032283527,7723,3008.75,2
136 ,3,18995.02386,1468.157675,9838.098771,323.2318039,2840.71062,70.49614812,2.123190152,0.02680387,8742,2568.448,2
136 ,4,50595.10332,3653.9901,18723.8326,1107.210146,4459.993517,136.4061803,2.225219498,0.03664066,14719,3707.6,2
137 ,0,1316235.398,26980.59346,11632.88015,151.6967236,3427.082345,32.39006837,2.214936566,0.009055204,9555,2955.285,2
137 ,1,208724.7773,10811.43857,14198.3823,538.6254318,3888.354004,101.8353988,2.374440264,0.015409108,11772,3434.03,2
137 ,2,282699.3147,11784.40926,10422.08324,273.4840225,3553.519991,56.93894166,2.180722274,0.014479581,9051,3178.525,2
137 ,3,560475.4617,18905.34678,10412.53003,179.2096393,2982.430109,41.60281732,2.234517291,0.015676557,9033,2633.84,2
137 ,4,264335.8445,10713.57929,13614.52508,408.3191521,3910.04127,88.29689612,2.084061055,0.019827711,10369,3165.556,2
138 ,0,1490.000854,121.3821763,23655.07637,1896.133579,6697.944056,472.6771268,5.238256993,0.468294205,15120,4446.512,3
138 ,1,170.0003019,37.8755502,30585.62956,7402.681355,8490.326646,1828.045009,5.470595606,1.401994437,20824,5821.858,4
138 ,2,385.0005475,57.57271669,22144.00955,3741.445702,6650.531491,1050.464785,6.428575237,1.196727875,13688,4505.838,3
138 ,3,409.9995904,58.56110575,14210.93404,1343.727769,4360.132115,449.9994502,3.524390363,0.437851708,11190,3076.86,3
138 ,4,525.0004144,80.96329176,29989.04613,3512.675866,8012.899519,764.1262051,5.628568696,0.7583046,20203,5508.366,3
139 ,0,96505.0811,6860.58591,19247.5123,938.0512439,4863.205003,218.7028377,2.940053912,0.060193686,13756,3605.53,2
139 ,1,14430.00798,1490.849699,14898.38296,1062.852172,4644.743376,232.4374016,2.939016867,0.122564943,9653,3348.92,2
139 ,2,10064.99344,1220.730154,10724.8449,459.5521705,3648.306393,143.8373344,2.953304339,0.159919759,8197,2786.84,2
139 ,3,12059.99493,1396.994647,11318.05075,771.1831811,3468.185966,232.37091,3.475121455,0.235677346,7633,2464.004,2
139 ,4,59950.08476,6434.534175,23762.15456,1418.884536,5458.632501,346.6859926,2.830440843,0.070820511,18404,4157.32,2
140 ,0,706325.0571,17998.95975,12470.02067,232.3352964,3651.641045,55.05096419,2.217746583,0.00895226,10379,3193.68,2
140 ,1,128229.8443,8627.615898,13419.83678,542.2274166,4277.845013,143.6543972,2.397917913,0.015249163,11688,3891.888,2
140 ,2,160714.8196,7227.37326,10040.62295,209.8252232,3452.168155,53.78344323,2.201288321,0.012835875,9090,3169.28,2
140 ,3,199379.9854,10125.91035,10625.49862,199.067762,2979.478865,45.50923063,2.238238351,0.019792327,9473,2705.604,2
140 ,4,218000.4079,9734.362395,15693.24892,607.191366,4088.780479,134.8980872,2.105160081,0.016894227,12713,3437.884,2
141 ,0,14094.99839,526.6695547,18582.93695,865.2797788,5243.228287,257.0079387,2.947129414,0.124718974,12723,3754.209,2
141 ,1,2150.000107,199.3188925,18110.70661,1967.851585,5221.56081,615.462358,2.565116489,0.211542871,13160,3750.219,2
141 ,2,2504.994229,187.1215368,13428.42791,705.9794555,4502.705612,217.2582473,2.678001942,0.191482746,9960,3464.486,2
141 ,3,4279.999555,310.9774753,16363.44037,1085.867785,4463.671337,295.4954599,3.306076839,0.238114015,11006,3241.791,2
141 ,4,5160.004501,325.4709501,24004.14701,2150.703012,6462.651585,647.4461939,2.93896084,0.246056241,16599,4668.506,2
142 ,0,56130.0161,1437.458866,78459.97434,2299.609923,21045.74761,489.3551317,7.081870764,0.107752787,48256,13845.249,5
142 ,1,9764.992548,521.4599138,72082.07505,3051.480813,19160.78611,697.9853481,8.21362659,0.304199297,45061,12839.114,6
142 ,2,10184.9909,489.7029211,55325.73156,1855.478817,17932.9,581.5032334,6.901332034,0.179912312,37118,12343.768,5
142 ,3,18850.00458,755.2243255,59247.12169,1741.393307,17048.85946,564.1840201,7.619893734,0.197655551,39958,11647.674,6
142 ,4,17330.02807,992.0659342,119715.2055,5770.545605,28908.30449,1216.301475,5.965376406,0.172000636,87991,21277.842,4
143 ,0,1129.999906,94.63729528,40800.04314,2036.496525,11673.55088,506.2797251,3.030971844,0.189852659,32025,9893.22,2
143 ,1,244.9996959,52.38087821,33492.14316,3127.502361,9852.171446,945.4075801,3.367348983,0.369940715,27660,9292.404,3
143 ,2,209.9993375,35.74132323,36068.79438,4319.340647,12606.14659,1448.137077,3.666662705,0.564947615,27241,9326.205,2
143 ,3,285.0000023,40.14050843,37896.40969,2982.619913,10858.84502,842.3319171,2.929821854,0.350732667,32025,9577.62,2
143 ,4,390.0008704,57.65204812,51199.64529,4928.636464,13085.85773,1011.584497,2.551282633,0.279243729,43128,11938.41,2
144 ,0,21540.01922,969.4868018,62385.73467,1934.505249,17090.51835,473.4661509,4.237697315,0.111187235,40225,11441.868,2
144 ,1,4390.007653,367.9612477,52877.67201,4593.838081,13031.54532,829.9391213,3.608200873,0.1507639,32514,9274.239,2
144 ,2,4040.011012,302.7285871,57004.05606,2889.298406,17762.94724,814.4562548,4.349012743,0.240635328,37083,11786.32,2
144 ,3,8909.996444,766.968218,64741.51136,3252.673222,17587.0695,782.7700282,4.610548613,0.202868831,41112,11599.516,3
144 ,4,4200.004115,353.021719,72453.62901,4350.420028,19701.92277,1222.488472,3.997620148,0.213018395,47996,13299.051,2
145 ,0,45410.01705,991.7537501,46816.56782,1025.690945,12926.85641,250.3400046,3.302466578,0.04963959,32778,9667.536,2
145 ,1,8274.99511,365.5976643,40554.65643,2082.987932,11163.11125,397.6953265,3.333537552,0.105341124,27587,8732.99,2
145 ,2,9229.991135,373.9179815,38508.10385,1452.636648,12645.58354,404.2299423,3.184185026,0.100206985,28722,9909.522,2
145 ,3,17845.00675,738.1684975,46054.7076,1585.983763,12144.82664,381.4567497,3.47324131,0.087702479,34257,9245.194,2
145 ,4,10060.02406,406.4559768,61553.37262,2916.750843,16200.46258,751.5616305,3.082501822,0.100108996,41503,11278.106,2
146 ,0,245389.9523,2908.12343,58322.18616,802.8378886,16847.68366,189.8218709,5.584885755,0.032458054,44168,13351.776,4
146 ,1,46369.93487,1222.56278,58212.02209,1949.10308,17090.14534,435.0207383,6.023184022,0.073781577,41851,13523.328,5
146 ,2,57089.87312,1294.971282,48729.75719,899.9916814,16554.22991,244.5927572,5.269314112,0.047772588,38999,13646.556,4
146 ,3,101140.0447,2023.044711,60403.39017,1491.869986,16196.63672,359.8419066,5.855447496,0.058942566,45288,12577.179,5
146 ,4,40790.09959,1092.182042,66784.02477,1583.370836,18674.64408,366.539328,4.857441005,0.070632345,52769,15129.092,4
147 ,0,153905.0354,2780.277098,51067.94538,862.9760251,14568.53144,198.8777172,4.149930719,0.04068567,36689,11065.473,3
147 ,1,28584.97895,1108.680143,49264.84584,2312.218661,13752.09675,432.1832047,4.471580036,0.093542412,32837,10297.157,3
147 ,2,33944.96131,1121.221074,42152.07519,1031.902155,14049.93679,307.7613665,3.770513227,0.072681593,32416,11109.23,3
147 ,3,60455.01317,1983.839988,50943.24439,1307.886999,13774.42436,315.6697352,4.36233521,0.066236964,37512,10551.156,3
147 ,4,30920.08195,1143.68321,63229.31592,2413.790019,17622.5742,567.9520754,3.853814327,0.100595227,45271,13240.8,3
148 ,0,86720.01693,2085.583035,57369.29397,1442.490641,15972.46754,394.8186082,4.154808849,0.068870736,37751,11172.18,3
148 ,1,15119.99553,717.5077285,53220.98142,3241.712833,14071.82381,611.3338247,4.117727078,0.124547841,32692,9639.952,3
148 ,2,17884.98884,769.1734906,49050.10416,1575.28523,16034.24085,429.6924313,4.266148006,0.11644787,34013,11614.264,3
148 ,3,33525.00431,1573.347065,56399.80884,2011.624901,15072.42536,529.9245692,4.433854437,0.129294779,39435,10866.897,3
148 ,4,20190.02825,876.2365041,69969.23029,4456.934137,19005.55712,1361.875368,3.620603164,0.132849552,45513,12541.581,2
149 ,0,2805.00106,147.1528145,53173.25912,2025.295262,15528.43767,579.1127107,3.632801044,0.200149144,40952,12274.739,2
149 ,1,524.9997108,61.68275757,42543.61791,3849.555286,12404.67461,1163.294651,3.123810795,0.384353301,30257,9697.072,2
149 ,2,534.9996289,69.09227447,46316.33993,3635.292178,15768.65968,1051.19421,4.271032579,0.537158318,39326,13365.916,2
149 ,3,879.999519,85.15306764,48850.50336,3449.132146,14454.23548,1106.11268,3.318186102,0.313698084,38822,10983.204,2
149 ,4,865.0022011,76.31776283,69689.90244,4298.943665,18639.68539,1141.282645,3.867051428,0.386555607,58301,14139.594,2
150 ,0,3315.000432,186.0494555,47195.60424,2186.201831,12948.1565,571.945608,3.067873793,0.115211951,33279,10327.958,2
150 ,1,585.0000847,80.47718528,40815.0692,4649.840606,11855.27057,1310.358528,3.38461446,0.299582637,27062,7949.376,3
150 ,2,554.9990252,65.48949869,33591.4797,2334.849115,11034.28652,710.6549627,2.927930226,0.229336129,28449,9566.694,2
150 ,3,944.9995739,76.60993005,35576.61592,2720.417291,10234.71721,699.3040207,3.17460401,0.230822512,26820,7586.67,2
150 ,4,1230.001748,134.0890254,66013.36375,3930.982053,16568.65419,1051.818788,2.89837421,0.183835967,57220,14624.928,3
151 ,0,3219.999486,143.9701367,43074.76609,1466.004096,12210.70346,410.3063507,3.88180513,0.159289467,32342,9785.908,3
151 ,1,559.9971257,58.81995173,39435.3282,3864.892482,11492.94291,1043.572444,4.526782287,0.537126703,26799,8151.2,3
151 ,2,744.9988783,65.11036288,35064.96278,2054.993859,11125.18659,559.3359587,3.8859101,0.294297917,28276,9516.366,3
151 ,3,1180.002088,82.87331118,41977.58132,2266.576152,10956.00413,559.3530866,3.855321308,0.238049739,31850,8839.432,3
151 ,4,735.0013947,78.48737785,56234.1812,3549.372879,16074.83247,1009.613076,3.428574689,0.275970369,45826,14192.496,3
152 ,0,671374.3639,13986.56607,53815.33994,616.9971194,16555.91223,147.4414041,3.173056015,0.0151549,46464,14656.707,3
152 ,1,119059.716,7430.606862,50596.43045,1692.517193,16093.21883,475.7382776,3.378801484,0.038892222,42353,14026.768,3
152 ,2,189249.2728,6455.529457,46305.17614,728.776793,16490.74804,231.9839052,3.070912415,0.026265796,41744,14605.76,3
152 ,3,250760.2258,8750.564531,56186.20763,1059.207412,15876.62549,210.6170495,3.232991994,0.025546311,48969,14210.21,3
152 ,4,112305.1492,4707.852163,65016.57711,1761.857976,18825.76306,381.1284921,2.993233856,0.02492984,56197,16734.718,3
153 ,0,452614.6955,9695.044051,58325.82451,673.3681165,17639.38282,178.440508,3.84897902,0.024420753,49700,15496.96,3
153 ,1,88954.81654,6300.479704,56385.2783,1853.063351,17547.29536,482.5020144,4.051431784,0.070598779,46650,15193.563,3
153 ,2,118429.6155,4015.632137,49290.99869,775.0960537,17361.6607,274.8772959,3.665796881,0.039736116,44098,15279.875,3
153 ,3,162845.1806,5141.015783,59997.18766,1117.49543,16801.59494,316.7248988,4.076606315,0.046027938,51891,14794.03,3
153 ,4,82385.08284,3426.731667,70623.14241,1737.695741,19952.1255,352.9049851,3.443772578,0.044272059,61742,17761.392,3
154 ,0,80244.9387,2201.906302,57652.04686,729.508077,17534.30555,193.3395986,2.383576012,0.025888124,50671,15965.833,2
154 ,1,12149.985,1018.235786,54989.3655,1954.090349,17144.1257,539.4571849,2.500410454,0.054543467,47537,15583.365,2
154 ,2,23024.94392,1210.856819,49258.58567,997.8510321,17314.32685,330.9808666,2.33420348,0.049832266,45249,15738.309,2
154 ,3,29865.01258,1284.437878,61038.75623,1194.081402,16970.37902,328.6300717,2.478822097,0.04881776,55044,15539.94,2
154 ,4,15204.99721,834.0457699,65988.93427,1902.665371,19377.4555,432.7064599,2.177902677,0.042907323,56690,17699.964,2
155 ,0,38129.99357,673.2153074,32685.66913,673.9625331,9353.45735,144.0517106,5.389850443,0.068471275,21722,6716.43,4
155 ,1,9309.983131,321.2773244,36267.53687,1865.425044,9754.939818,312.6932761,5.785177376,0.194723431,23444,7009.184,4
155 ,2,9879.990263,391.1664263,25476.19278,642.9178601,8627.333966,282.5258691,5.124497398,0.103720875,18797,6411.006,4
155 ,3,11435.00394,343.939366,27230.99706,687.4082126,7961.653038,179.9903633,5.437690004,0.105595039,19709,5970.676,4
155 ,4,7505.016239,280.5249906,46841.34068,1928.617051,12110.68707,413.7210384,5.175880602,0.133603039,30410,8482.642,4
156 ,0,6479.995764,206.7922052,39841.99908,1692.534084,11759.20085,480.7928393,6.774690557,0.205677999,25419,7992.11,5
156 ,1,1274.995441,95.62267844,40129.33653,3474.642741,11845.57293,881.768587,7.019610209,0.486124431,24150,7784.994,5
156 ,2,1959.995879,112.0282305,27987.45515,1559.092735,9644.710046,538.8831309,5.926018202,0.323130459,20045,7116.291,4
156 ,3,2045.001064,113.4990274,40047.10112,2143.655171,11531.65729,742.1068748,7.73838233,0.406536754,27179,8082.6,5
156 ,4,1200.003379,90.48185366,59498.56052,7086.638396,15703.70821,1899.890184,6.258335494,0.461087201,35904,10536.976,4
157 ,0,105545.0093,1458.47851,74587.97037,1197.486837,20539.36851,263.4734075,9.750154683,0.079512386,47212,13815.424,7
157 ,1,20519.97128,587.9984298,91308.80283,3897.701895,23577.08666,724.7964258,11.40058903,0.246477646,55063,15580.25,8
157 ,2,22704.98088,602.9024824,61515.9562,1345.171295,20052.9955,465.7205815,8.828016742,0.121512399,42101,13994.24,7
157 ,3,48060.03089,1070.202194,69729.12856,1545.171981,18506.23646,308.4571946,9.702453641,0.103495344,45294,12813.729,8
157 ,4,14260.02624,522.1046551,87733.53966,3736.735358,23956.7211,1025.073578,9.00420742,0.249662038,52870,15093.74,7
158 ,0,407334.9828,9958.627793,98921.33839,1531.292412,28195.93617,385.6849284,3.656745203,0.042641366,75391,22157.304,3
158 ,1,69654.89264,4565.899092,92406.11181,4306.09706,26363.6388,965.7808065,3.886299184,0.089350466,66675,20658.352,3
158 ,2,99344.86366,4249.476407,86106.89973,2245.119139,27738.87091,632.3112444,3.569131009,0.064804579,69314,22574.728,3
158 ,3,175800.1698,6904.722306,97852.18535,2172.471195,26646.52306,583.7728428,3.529236693,0.073921308,76950,21051.59,2
158 ,4,62535.05664,3548.74529,129470.9475,4934.574253,35414.59809,1123.083504,3.898697172,0.107894954,95007,27239.944,3
159 ,0,39649.99349,817.2114921,70107.86268,1227.876911,18906.23025,264.1006088,8.510530704,0.110529284,50595,14177.184,6
159 ,1,7649.987693,343.8621912,79471.5985,3381.133661,21200.36209,639.2172309,9.512422012,0.248763121,55085,16231.185,7
159 ,2,9184.995425,402.1547339,56152.06469,1533.882239,17720.73186,469.7617315,7.557432252,0.173318539,44119,13871.106,6
159 ,3,17215.00593,570.9546585,69272.65028,1760.541829,17700.09273,371.2140189,8.736777991,0.179456041,51305,13452.14,7
159 ,4,5600.004444,248.7483953,82074.03256,3946.654697,21437.77446,850.2821661,8.009822471,0.325970447,55605,15036.28,6
160 ,0,130005.0416,2010.144245,57622.23994,1111.655932,15818.99984,215.1707413,6.339794473,0.068183776,34013,10003.2,4
160 ,1,23909.97875,846.5403799,63243.3206,3613.587121,16076.71478,410.0277621,6.907989762,0.184393186,34731,9914.33,4
160 ,2,28104.96852,873.366118,45554.12074,1155.691609,15083.75841,342.4359026,5.88632239,0.115552635,29552,9962.997,4
160 ,3,49430.04123,1311.15542,52026.83103,1189.460923,14109.57824,279.0952088,6.698358347,0.113270656,32151,9086.805,4
160 ,4,28560.05308,917.6885953,74956.04154,3240.870047,19452.61446,734.6101664,5.68977657,0.141832433,44027,12167.57,3
161 ,0,56999.98938,1553.313522,69841.95746,1619.76384,20013.41889,374.7832193,5.537417786,0.091926487,47874,14300.352,4
161 ,1,7984.993374,716.5912697,75331.20112,3944.460151,21659.90554,812.9422966,6.555148555,0.263194314,49103,15276.911,4
161 ,2,13784.98676,676.1004115,54372.38345,1795.727359,18036.34945,553.3927787,5.008345284,0.13865964,40623,13721.568,4
161 ,3,22910.00844,1018.713451,65790.26307,2684.839394,18513.29872,601.4555119,5.784153724,0.14689918,46934,13372.011,4
161 ,4,12320.00082,635.917438,92001.39196,4598.9207,24142.44385,1107.981017,5.011366701,0.225296898,61313,16558.476,3
162 ,0,75115.0158,1459.076911,63331.50196,1095.147764,17952.72276,243.6001334,5.8634763,0.072469922,43454,13024.785,4
162 ,1,13309.98677,762.8879187,64080.76075,2813.906615,17869.8942,665.3380718,6.582270623,0.182968889,42153,12640.338,4
162 ,2,17329.98049,696.1265557,52396.17941,1474.171659,17581.25641,382.0996408,5.532606314,0.129518678,38950,13143.532,4
162 ,3,27510.01223,810.2072744,59270.72637,1371.030926,16290.78095,302.8608555,6.320973057,0.13091943,42281,12164.648,4
162 ,4,16965.03631,637.0866864,81139.73343,3261.989095,21263.35163,710.1271913,4.895667355,0.127574005,55274,15192.846,3
163 ,0,17464.99565,464.7535323,43264.29663,1453.510166,11826.45603,359.8463994,6.136560427,0.116526382,26576,8063.52,4
163 ,1,3534.991377,210.5751425,34998.98108,1886.310798,9398.161235,349.6687333,6.264506461,0.22725386,24381,6873.48,5
163 ,2,5329.994367,246.9019273,27479.89502,813.6536808,9356.46347,286.5015,6.303938822,0.196168641,21309,7203.888,5
163 ,3,4780.004596,220.0733784,32360.02282,1189.28925,8978.527384,284.1295358,6.718619085,0.250418215,24270,6866.34,5
163 ,4,3820.005313,249.5217457,90632.11714,4776.558653,21991.2541,1328.779703,5.056285207,0.221223285,69585,17179.656,3
164 ,0,25305.01142,796.7524042,61527.06639,1777.584923,17464.26458,471.2760614,5.304286186,0.155711853,39946,11732.992,3
164 ,1,4535.002605,360.0177086,66106.15706,5191.965187,17522.89449,1337.641322,5.600879304,0.485241021,39577,11266.005,2
164 ,2,5230.000807,316.7990904,49885.57042,2867.112922,17324.43926,1117.324939,5.328874393,0.330671374,33261,11741.133,3
164 ,3,9864.998415,497.0020665,57336.59318,2439.002093,15863.05518,589.7778454,5.635072675,0.218605677,39699,10877.44,3
164 ,4,5675.009595,397.2768876,76759.16273,4385.94539,20581.9254,1108.701557,4.469599476,0.297268177,50306,14415.128,2
165 ,0,3740.003561,143.1563662,40984.41681,1381.246866,11414.97282,340.028483,6.139036436,0.200693716,30641,8979.22,5
165 ,1,840.0009579,66.6019106,46893.66827,2943.315971,12933.05901,666.6179314,7.166666489,0.476765895,34013,11132.346,6
165 ,2,829.997822,71.66149976,34627.36338,1836.015498,11519.4815,618.6216054,6.493975564,0.425261838,30028,9947.18,5
165 ,3,1450.00323,88.78939058,36816.12727,2105.492008,9881.017626,517.555316,5.837930587,0.310956805,27813,7546.466,5
165 ,4,620.0015512,55.12716435,51361.35868,4656.177067,12897.0323,1089.284951,4.975806317,0.384537004,34023,10266.41,4
166 ,0,4810.000393,201.0026462,38197.21935,1492.309673,10469.07212,343.4540565,3.682952077,0.169756082,27116,7748.811,2
166 ,1,1044.998008,109.8777162,35363.73318,2759.279431,9407.960684,702.0509324,3.26794043,0.288728928,25596,7091.006,2
166 ,2,864.9995731,74.67520874,29403.73569,1667.535972,9771.917326,552.530345,3.462424326,0.290724111,22298,7255.944,2
166 ,3,1615.002555,101.1625957,34000.34876,1959.688663,9678.463827,510.9680987,4.470586333,0.259515366,24880,6973.68,3
166 ,4,1285.000256,111.8869683,53595.8089,4337.068252,13137.04373,903.9896989,3.178992192,0.435241165,38500,10262.544,1
167 ,0,39059.98957,1100.027374,42942.64227,847.0329391,12416.59705,192.8084657,2.132872455,0.033514946,32810,10064.472,2
167 ,1,10579.98485,714.2978862,42563.68628,1815.403559,11915.49093,422.66827,2.235823328,0.059518049,32641,9933.412,2
167 ,2,7639.986501,364.0294243,37365.84748,1210.538959,12704.38625,384.6363499,2.147250537,0.109518041,29313,10278.699,2
167 ,3,12995.00537,631.2318367,41876.95993,1329.712733,11994.08738,313.8652995,2.215852076,0.050892357,32235,9671.504,2
167 ,4,7845.012855,410.9351541,51461.35362,2311.161228,13655.17764,435.1869465,1.84257495,0.054867393,39322,10679.536,1
168 ,0,163720.0994,2307.031511,26998.8861,362.0709123,7566.105584,86.5257175,4.339003612,0.036499464,18501,5631.417,3
168 ,1,30809.95162,846.1178033,28372.29768,987.476342,7659.166363,198.2848893,4.546577546,0.082178909,18733,5617.92,3
168 ,2,33999.96748,906.3418841,20564.57061,426.4835528,7071.051276,226.6499898,3.963818408,0.057933375,15619,5495.712,3
168 ,3,71895.10247,1736.675128,24510.51437,408.7332381,6623.216602,81.30593658,4.32311031,0.056793772,17701,5193.441,3
168 ,4,27015.07779,876.9167253,40715.63782,1390.645002,10785.85616,295.3678446,4.616689894,0.108290693,26120,7542.24,3
169 ,0,147160.0686,2095.296668,55740.24752,952.2174537,15862.73814,249.7390896,7.981243676,0.088773734,31968,9602.355,5
169 ,1,27074.95659,852.9713118,62941.76569,2319.913797,17294.35517,555.6922286,9.163070834,0.221820922,34210,10257.806,6
169 ,2,35259.97047,923.6967823,43662.1871,1046.592371,14866.61112,466.2425137,7.119259987,0.116099826,27931,9601.259,5
169 ,3,61290.08333,1448.933655,52296.83952,1337.53911,14218.18487,357.7264971,8.014355772,0.155180087,30870,8752.026,5
169 ,4,23535.0582,842.6645756,74973.6439,3615.398987,20174.3658,824.2793651,7.826816639,0.22428002,41331,11418.078,5
170 ,0,16705.00331,431.0571195,44772.92414,1390.485001,12465.22823,467.9088829,5.359174454,0.153999873,29163,8222.976,3
170 ,1,3434.995729,224.7688999,50342.95501,4496.418034,12584.95128,776.1893957,5.669577223,0.380025114,30123,8814.871,4
170 ,2,3274.997572,166.8796455,37087.69836,2406.18843,13365.37439,1668.165708,5.299240496,0.344034348,24395,8234.023,4
170 ,3,6565.004769,273.9083395,41101.5903,1546.419931,11236.49417,596.3623766,5.460776088,0.210908555,28668,7687.196,4
170 ,4,3430.005244,180.040516,53970.08418,3261.844885,13974.31139,908.8224654,4.911080727,0.380238669,35023,8948.15,3
171 ,0,80470.02302,1828.648189,30071.50767,622.9715061,8124.369572,134.1787259,3.385719123,0.047294854,22049,6356.88,2
171 ,1,16654.98311,724.4874938,29320.42432,1255.07025,8028.652916,211.4046051,3.769599773,0.088739627,20972,6341.052,3
171 ,2,17584.99163,642.7517808,23110.77285,535.4928011,7358.510578,148.2054364,3.285752793,0.104456249,18506,6006.792,2
171 ,3,28700.0221,1242.905518,27096.66412,1005.811557,6986.440088,196.674147,3.381184951,0.086961397,20507,5607.91,2
171 ,4,17530.02618,927.9698769,42901.29022,1727.166952,10928.27401,430.6930347,3.128922641,0.087752021,31668,8292.518,2
172 ,0,53055.03989,3231.575552,107538.2039,3839.869404,28974.64623,1052.319565,10.6514016,0.314608446,55891,15688.4,7
172 ,1,9754.992798,746.596292,117644.6965,9965.753723,27797.61255,1374.761692,11.04050211,0.384972476,59881,16083.252,7
172 ,2,10540.02297,675.4310916,95102.53627,5012.428682,30305.8181,1526.267994,10.82448294,0.409601124,50027,16128.882,7
172 ,3,23039.99733,2970.282488,101867.994,5426.90872,26627.286,1617.784351,10.46267091,0.621279982,52983,14299,6
172 ,4,9720.026797,779.0310063,124194.3534,12754.56497,34398.22304,3334.513387,10.52057901,0.567460812,67319,18530.16,6
173 ,0,17680.00721,595.9177309,46851.45949,1584.485386,13323.85583,480.8746371,7.079750782,0.129342307,29044,8756.055,5
173 ,1,3884.997926,248.6695308,52615.23795,3423.395687,14385.66522,907.0589598,7.446591868,0.303258643,34519,9644.157,6
173 ,2,4170.003189,303.8012282,35217.33593,1438.135788,11609.9233,430.4855761,6.553958396,0.189175779,23842,8215.59,5
173 ,3,6570.000674,403.307722,41519.66312,2119.320095,12116.12048,965.7055212,7.070013809,0.202840295,26728,7740.832,5
173 ,4,3055.005419,195.7781948,68392.72699,6033.497242,17202.06523,1278.564827,7.351878284,0.392486697,39915,11049.223,5
174 ,0,96714.99942,1411.120145,48808.72858,858.0357388,13552.76344,219.3681771,7.386178417,0.089896015,30942,9130.08,5
174 ,1,19374.94106,642.7504612,52977.60543,2614.416546,13734.5942,373.8505208,8.167007747,0.21648693,31505,9185.056,5
174 ,2,24519.98422,781.3282701,38794.30097,974.8856898,12761.02183,331.3503885,7.230472964,0.144394651,27008,8996.196,5
174 ,3,38455.04657,866.7494319,45957.32606,1136.876323,12610.7728,409.3644124,7.144341917,0.114298193,30408,8579.648,5
174 ,4,14365.02758,465.1918581,68134.87739,2711.743521,17312.3438,606.6405695,7.245991892,0.354425986,42046,10981.711,4
175 ,0,41329.99988,1430.081306,56013.22285,1290.031261,16010.71676,312.1972857,3.212729903,0.058975328,41961,12584.796,2
175 ,1,9544.989701,919.6324629,47954.85956,2303.138998,13981.07502,567.3786545,2.986381128,0.128741399,34387,10728.076,2
175 ,2,7565.002838,469.6296918,50231.15052,2309.731884,16900.8513,873.2232399,3.491077362,0.145293183,39052,13366.177,2
175 ,3,14239.99792,796.5331886,50955.76598,1627.318219,14589.93554,495.1046693,3.335205948,0.097587285,40129,11768.448,2
175 ,4,9980.009428,586.848795,76857.14077,3442.322509,19598.54439,643.1299554,3.043588134,0.100448367,60435,15800,2
176 ,0,9350.002099,1044.653501,484445.5713,21988.84988,143164.1601,5165.16236,24.69893016,0.977796589,340674,104774.065,14
176 ,1,1860.002459,440.0411541,620808.1856,65375.24829,146165.2662,10318.08789,28.90053784,2.115006129,433250,105961.976,17
176 ,2,2365.004385,480.6483589,476745.6947,31541.71523,152481.8544,11890.0872,25.73783289,2.19523845,339202,106860.847,14
176 ,3,4224.994546,782.6921408,432400.861,26078.1689,134597.586,7385.736503,22.91242441,1.365868585,306870,96240.984,13
176 ,4,900.0007089,232.4540551,467651.8633,54778.18201,152661.3176,14268.871,21.67222906,2.32345629,368134,119233.515,14
177 ,0,83985.07947,7744.21259,29741.61275,1511.788169,8503.476363,268.9232776,4.070130601,0.080289271,20446,6299.285,3
177 ,1,49405.03707,6216.07302,31539.11775,2195.554882,8886.2196,385.4169853,4.279425278,0.115337907,21420,6557.3,3
