PRCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MedianCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MeanCost,MedianLOS
175,4,10039.99822,601.6006411,83881,4095.721294,16372,4095.721294,3.082671084,0.158741651,63959,20793,2
176,0,9309.989199,996.3160879,527869,23503.58788,107166,23503.58788,25.56129949,0.976717068,367729,150165,15
176,1,1715.001404,388.8655253,647920,53810.21432,105615,53810.21432,29.56433367,2.53781995,431563,149194,17
176,2,2444.993391,495.4313039,489062,27855.28251,111294,27855.28251,25.66599688,1.610573531,357463,154651,15
176,3,4134.996558,730.1750207,466253,30323.36961,101412,30323.36961,23.58646261,1.419620763,342218,136115,14
176,4,1014.997845,250.6423998,670207,107317.7123,129176,107317.7123,26.61084739,3.037380015,409400,198183,14
177,0,78880.03856,7446.47453,33176,1905.893399,6607,1905.893399,4.142113528,0.078186728,22618,8897,3
177,1,48750.00925,6277.549322,36134,2802.436571,6988,2802.436571,4.294049935,0.105662603,24844,9269,3
177,2,6245.018741,1726.023221,24689,1124.219212,6240,1124.219212,3.679737213,0.138905854,19448,8133,3
177,3,12084.99044,2793.468339,22305,1792.561217,5345,1792.561217,3.990071648,0.171251922,17046,6888,3
177,4,11800.02013,2293.411415,36872,2321.450724,6888,2321.450724,3.914831895,0.193757401,25914,9899,3
178,0,44299.98844,3533.534106,37303,1857.194534,7356,1857.194534,4.447403702,0.080663772,26988,9581,3
178,1,18205.00881,2530.961916,42980,3550.50843,7739,3550.50843,4.721229645,0.122491898,31723,10028,4
178,2,6430.005753,1347.582393,25745,990.938264,6616,990.938264,3.891131939,0.1432989,21406,8220,3
178,3,10254.97965,1549.256451,28053,1909.859618,6184,1909.859618,4.271087515,0.173516018,21754,7940,3
178,4,9409.994225,1365.254996,45232,2396.858604,8715,2396.858604,4.489905943,0.173680363,32967,11681,3
179,0,61090.04577,5520.123414,30764,1384.401774,6325,1384.401774,3.849892712,0.060150573,22651,8159,3
179,1,30475.01606,4013.954259,31700,2249.075185,6517,2249.075185,3.916980846,0.076552171,23506,8183,3
179,2,0,0,21172,1320.146033,5728,1320.146033,3.397460836,0.126951777,16936,7443,3
179,3,10014.99019,2139.242931,22759,1616.795401,5141,1616.795401,3.810285178,0.086375132,18540,6376,3
179,4,16650.00728,2874.188104,36832,2092.750161,7027,2092.750161,3.85825773,0.152233963,27447,9513,3
180,0,12035.00948,1317.27921,35015,1869.581915,6668,1869.581915,4.158286797,0.110259191,23886,9321,3
180,1,5655.001041,824.1796669,35434,3166.780727,6969,3166.780727,4.181253761,0.161396985,25354,9214,3
180,2,980.0076896,290.7125746,19925,1487.794002,5180,1487.794002,3.260200423,0.214150946,15235,6760,3
180,3,1494.997947,369.4090692,22124,3080.499105,5094,3080.499105,3.963208936,0.178223107,15931,6755,3
180,4,3905.0028,913.7699561,43947,3107.055389,8119,3107.055389,4.425096939,0.230122128,30858,11282,3
181,0,2489.997582,151.4268666,40463,1877.557389,7891,1877.557389,5.311244931,0.168921379,30462,9912,5
181,1,340.0001876,76.52458488,42872,3821.256914,8276,3821.256914,5.426470309,0.478790991,36203,10645,4
181,2,599.9990506,68.2444714,30945,2101.864648,7717,2101.864648,4.583335667,0.262876218,24452,9171,4
181,3,1159.999094,96.16916821,39952,3158.522918,7433,3158.522918,5.693962433,0.24891931,29805,9303,5
181,4,389.9992495,56.28736128,54707,4722.880134,10672,4722.880134,5.192312041,0.510421245,44489,12283,4
182,0,0,0,0,0,0,0,0,0,0,0,0
182,1,0,0,0,0,0,0,0,0,0,0,0
182,2,0,0,0,0,0,0,0,0,0,0,0
182,3,0,0,0,0,0,0,0,0,0,0,0
182,4,0,0,0,0,0,0,0,0,0,0,0
183,0,3329.988064,959.3232483,24331,2234.176961,5690,2234.176961,4.051044327,0.285421601,18598,7522,3
183,1,0,0,25657,1865.544022,6028,1865.544022,3.816711882,0.220713621,20601,7545,3
183,2,0,0,16129,3799.436952,5515,3799.436952,5.027814485,1.138394784,11615,7952,3
183,3,0,0,25698,5120.257453,3997,5120.257453,3.4193541,0.373079058,17398,6061,3
183,4,0,0,23274,5273.076303,5454,5273.076303,4.364012326,0.685205437,16807,7618,3
184,0,9364.991267,842.7876895,76352,2883.045821,13809,2883.045821,3.852642325,0.10512269,61688,17084,3
184,1,0,0,73233,15408.82719,17132,15408.82719,6.999998232,1.025516246,61688,15896,5
184,2,84.99975725,24.54460555,37456,4378.193138,13695,4378.193138,3.235295903,0.520532751,40140,12578,3
184,3,145.0004251,33.12488278,59484,8295.969429,10719,8295.969429,5.655165479,1.428394226,42525,13897,3
184,4,9079.991035,841.5890929,77093,2989.79798,13886,2989.79798,3.810572123,0.103966712,62388,17198,3
185,0,1914.998516,214.1796345,37032,2895.826501,7859,2895.826501,5.733682227,0.326434953,25047,10417,4
185,1,544.9996883,110.1593923,35827,3853.797337,8014,3853.797337,5.926604842,0.611100657,23326,10284,4
185,2,0,0,30550,2704.580019,8295,2704.580019,5.745765377,0.594219638,24179,10059,4
185,3,589.999466,102.1455809,26155,2339.654699,5989,2339.654699,5.381356154,0.436080676,20495,7603,4
185,4,484.9999848,117.1265238,56358,9372.625333,11356,9372.625333,5.938145962,0.878684439,38430,14370,4
186,0,219.9996841,36.91760992,31711,9451.202079,0,9451.202079,0,0,13333,0,0
186,1,0,0,0,0,0,0,0,0,0,0,0
186,2,0,0,0,0,0,0,0,0,0,0,0
186,3,0,0,0,0,0,0,0,0,0,0,0
186,4,69.9999467,19.68941091,40167,8780.768931,5999,8780.768931,5.071425302,1.466531314,31824,10063,2
187,0,805.000436,69.36055991,39852,4137.202917,6336,4137.202917,4.018636408,0.248253346,26142,9550,3
187,1,120.0001048,24.62143558,41102,9536.337223,0,9536.337223,3.375007345,0.488130677,23416,0,3
187,2,149.9999491,30.05726826,19357,2061.420321,5768,2061.420321,3.533331881,0.351453754,15674,6850,3
187,3,315.0003387,41.52223294,28704,3371.023944,5611,3371.023944,4.126989277,0.389581165,22368,6842,3
187,4,220.0000434,39.71318393,71521,12376.40834,9991,12376.40834,4.545454571,0.609211017,44955,15322,4
188,0,34504.9933,1961.54052,77935,2838.715416,13792,2838.715416,5.069120696,0.086867482,53277,19241,4
188,1,7670.003741,1349.787309,69233,5690.726301,10602,5690.726301,4.610169962,0.142991269,46849,15558,3
188,2,7779.991361,732.2410648,60538,3575.522797,13384,3575.522797,4.856038352,0.150329592,44329,18033,4
188,3,12934.99642,1024.354477,70095,3246.154071,13628,3246.154071,5.334752391,0.147984126,52693,17441,4
188,4,6120.001775,663.5030956,132742,10299.28281,21757,10299.28281,5.353759114,0.207567533,91685,30339,4
189,0,10210.00098,363.4555863,74880,2686.714954,13161,2686.714954,5.314396747,0.119112361,51684,18096,4
189,1,1310.001418,112.7869889,66813,5180.106913,13437,5180.106913,5.55724987,0.307354959,47271,16455,4
189,2,1924.999846,133.1694852,51001,2827.542848,11970,2827.542848,5.483119984,0.265633088,37827,15280,4
189,3,4290.000551,257.9653279,63730,2572.728876,11985,2572.728876,5.787876703,0.187119894,46362,15976,5
189,4,2684.999164,187.3468338,118676,8077.200458,17624,8077.200458,4.318433901,0.217544876,81387,25144,3
190,0,10174.99674,316.1829139,69362,2176.999755,12504,2176.999755,5.778378487,0.129830923,48345,16959,4
190,1,2239.999719,157.0630981,70764,5905.633002,12414,5905.633002,5.959824409,0.332567002,44660,17413,4
190,2,1954.99885,126.5424762,46808,1988.064932,11471,1988.064932,5.076725895,0.226651478,37424,14137,4
190,3,3889.999772,197.9761087,63708,3010.462611,11619,3010.462611,6.173518944,0.208471784,46496,15807,5
190,4,2089.998398,141.757823,101065,5294.727021,16251,5294.727021,5.504787323,0.277981915,75775,21501,4
191,0,26969.98932,1087.51564,64502,2483.203536,10523,2483.203536,5.173155777,0.081918256,39709,15926,4
191,1,4514.995232,524.717371,59165,4049.152667,9540,4049.152667,5.330010287,0.192915034,37458,14210,4
191,2,5269.996811,554.8382601,41104,2798.720731,9453,2798.720731,5.040798397,0.172421242,29282,12929,4
191,3,9654.992314,610.0976427,49083,1852.123248,9392,1852.123248,5.372346592,0.11693738,34131,12992,4
191,4,7530.004968,476.7570861,108795,6802.059365,15636,6802.059365,4.916335205,0.189586069,69431,23689,3
192,0,7269.991899,936.4743311,40164,3538.362371,6366,3538.362371,4.933288386,0.358724455,22678,10862,3
192,1,2174.996341,499.2242961,45983,7208.643223,7869,7208.643223,5.694255277,0.601951885,27216,12486,3
192,2,1124.998335,334.4476178,33828,6506.451401,5929,6506.451401,5.18666533,1.231693009,19695,11935,3
192,3,2134.996447,605.9525867,28238,4337.741491,5591,4337.741491,4.754102136,0.549109843,17957,7814,3
192,4,1835.000776,385.6494894,51775,7164.455043,6821,7164.455043,4.084467582,0.664982702,29873,11931,2
193,0,287725.014,12317.81225,37645,934.7068715,7482,934.7068715,4.722529354,0.04139004,25648,10066,4
193,1,66745.06969,4900.738701,39446,2134.062904,7909,2134.062904,4.918344803,0.088916745,25940,10528,4
193,2,60889.98935,6621.841178,29049,772.4630246,7181,772.4630246,4.461486427,0.073471983,22267,9183,3
193,3,109279.9802,7842.162327,33456,991.0420228,6811,991.0420228,4.852259856,0.06229466,24010,9001,4
193,4,50809.97483,4728.950003,55402,3198.98211,9357,3198.98211,4.499113353,0.095943052,36933,12956,3
194,0,2355.005437,309.1872844,41669,3641.32178,7128,3641.32178,4.454343791,0.309387342,26799,10699,3
194,1,485.0050408,135.2840024,26517,4872.304095,6540,4872.304095,3.907194993,0.331998341,19774,8440,3
194,2,199.9997061,56.69104011,0,0,0,0,5.600001255,1.609312356,0,0,3
194,3,379.9992477,108.2980872,23943,2726.540131,5418,2726.540131,4.486841215,0.537223988,18960,6878,3
194,4,1290.001443,249.7051577,54509,5929.534859,8983,5929.534859,4.472862973,0.465912661,38431,12728,3
195,0,6654.99996,833.0937057,30432,1690.811575,6319,1690.811575,4.490608043,0.186639568,21990,8366,3
195,1,3215.003073,520.6363851,31848,2546.778555,6773,2546.778555,4.828924986,0.213413204,22319,8829,4
195,2,0,0,17622,928.1176414,4903,928.1176414,3.352000131,0.344836227,14465,6398,3
195,3,0,0,23470,2198.712228,4850,2198.712228,4.911765754,0.389425945,16170,6751,4
195,4,1795.00071,423.1524365,36948,3383.252658,6555,3383.252658,4.041782538,0.384389559,29313,9221,3
196,0,14190.00323,1654.728146,28195,1388.039559,5796,1388.039559,3.934812508,0.093052483,19732,8010,3
196,1,5710.005036,890.0642785,25488,2084.953198,5914,2084.953198,3.96847463,0.152505158,18290,7830,3
196,2,0,0,21554,868.9729631,5602,868.9729631,3.736025215,0.204962228,16474,7947,3
196,3,2380.000552,648.2463092,19499,734.3359694,4612,734.3359694,3.817227078,0.153213481,15432,5720,3
196,4,4490.002612,1065.808589,40339,3420.451261,6998,3420.451261,4.025611798,0.18914942,28808,9715,3
197,0,26334.98896,2479.467676,34790,1382.647141,6509,1382.647141,4.871841885,0.166293483,23156,9220,3
197,1,9144.99652,1211.262749,29992,1938.631163,6395,1938.631163,4.857297821,0.16625181,20521,8823,3
197,2,3024.995728,851.8771891,23468,1124.769655,5552,1124.769655,4.768591347,0.268527671,17216,7529,3
197,3,5099.995689,1194.362197,24145,1057.462548,5331,1057.462548,4.968627432,0.15729995,18034,6975,4
197,4,9065.001025,1590.096445,51275,3517.336577,8198,3517.336577,4.866517227,0.433864542,35884,11735,3
198,0,81254.96711,5136.251661,40179,1503.921283,7553,1503.921283,4.485200239,0.070598298,27791,10445,3
198,1,32195.01875,3314.146289,42056,2205.419973,7869,2205.419973,4.505047078,0.093018832,30552,10251,3
198,2,12779.98168,2204.353273,30782,1481.081927,6871,1481.081927,4.044599219,0.127863832,24275,8938,3
198,3,22914.98382,2675.835629,31861,1396.704609,6676,1396.704609,4.540038388,0.150056452,23761,8971,3
198,4,13364.98286,1838.000498,59679,5639.663084,9476,5639.663084,4.764683447,0.221014426,36676,15083,3
199,0,34294.99994,2134.876345,35932,1144.050649,7163,1144.050649,4.859164424,0.111935987,24649,9762,3
199,1,8365.001491,916.4501994,35430,1794.969193,7813,1794.969193,5.080696169,0.272160125,25084,10291,3
199,2,8435.006136,1452.153224,28236,1316.990728,6611,1316.990728,4.665086059,0.17569812,21322,8751,3
199,3,11014.99629,1125.187841,29237,1135.634339,6374,1135.634339,4.802089059,0.229713912,21798,8537,3
199,4,6479.996028,585.6785616,57994,3470.334984,8800,3470.334984,4.922840969,0.184773155,39055,12474,3
200,0,2159.997109,508.5905273,40250,4935.483744,6659,4935.483744,6.222220785,0.557517559,30689,8827,5
200,1,0,0,50676,7146.861996,5419,7146.861996,5.721647972,0.257021879,42028,6471,4
200,2,0,0,25432,1841.561029,7426,1841.561029,6.336943758,0.900317884,22037,7755,4
